good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Kardeşimin bisikleti çaldığını kabul etti.,Kardeşimin çaldığını bisikleti kabul etti.,bisikleti çaldığını,çaldığını bisikleti,-,scrambling  
Öyle görünüyor ki eylemcilerin alanı temizlediğini gördük.,Öyle görünüyor ki eylemcilerin temizlediğini alanı gördük.,alanı temizlediğini,temizlediğini alanı,-,scrambling
Anlaşılıyor ki müdürün projeyi onayladığını duydum.,Anlaşılıyor ki müdürün onayladığını projeyi duydum.,projeyi onayladığını,onayladığını projeyi,-,scrambling  
Şu halde i̇şçilerin duvarı örmesini izledik.,Şu halde i̇şçilerin örmesini duvarı izledik.,duvarı örmesini,örmesini duvarı,-,scrambling  
Demek ki çiftçilerin gerekli hazırlıkları tamamladığını söylediler.,Demek ki çiftçilerin tamamladığını gerekli hazırlıkları söylediler.,gerekli hazırlıkları tamamladığını,tamamladığını gerekli hazırlıkları,-,scrambling
Müdür avukatının önemli evrakları şifrelediğini öğrendik.,Müdür avukatının şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Öyle görünüyor ki köpeğin komşunun bahçesini kazdığını gördüm.,Öyle görünüyor ki köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Anlaşılan müdürün toplantıyı iptal ettiğini duyurdular.,Anlaşılan müdürün iptal ettiğini toplantıyı duyurdular.,toplantıyı iptal ettiğini,iptal ettiğini toplantıyı,-,scrambling
Müdür yardımcısının evrakları imzaladığını duydum.,Müdür yardımcısının imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Görünüşe göre kızım oyuncağını bozmasına üzüldü.,Görünüşe göre kızım bozmasına oyuncağını üzüldü.,oyuncağını bozmasına,bozmasına oyuncağını,-,scrambling  
Anlaşılan bebeğe mamasını yedirdiğini gördük.,Anlaşılan bebeğe yedirdiğini mamasını gördük.,mamasını yedirdiğini,yedirdiğini mamasını,-,scrambling  
Öyle görünüyor ki kızının resim yaptığını bile bilmiyormuş.,Öyle görünüyor ki kızının yaptığını resim bile bilmiyormuş,resim yaptığını,yaptığını resim,-,scrambling  
Şu halde mimarın projeyi değiştirdiğini öğrendik.,Şu halde mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
Demek ki görevlinin evrakları kaybettiğini öğrendik.,Demek ki görevlinin kaybettiğini evrakları öğrendik.,evrakları kaybettiğini,kaybettiğini evrakları,-,scrambling
Demek ki hizmetlinin odasını topladığını söyledi.,Demek ki hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Demek ki küçük kızın şarkıyı yanlış söylemesine güldü.,Demek ki küçük kızın yanlış söylemesine şarkıyı güldü.,şarkıyı yanlış söylemesine,yanlış söylemesine şarkıyı,-,scrambling
Kızın kedisini sevmesine izin verdi.,Kızın sevmesine kedisini izin verdi.,kedisini sevmesine,sevmesine kedisini,-,scrambling 
Komşumuzun çitleri boyadığını durum ettim.,Komşumuzun boyadığını çitleri durum ettim.,çitleri boyadığını,boyadığını çitleri,-,scrambling
Çiftçilerin tarlayı sulamasına destektim ettiler.,Çiftçilerin sulamasına tarlayı destektim ettiler.,tarlayı sulamasına,sulamasına tarlayı,-,scrambling
Çiftçilerin tarlayı sulamasına tehdittim ettiler.,Çiftçilerin sulamasına tarlayı tehdittim ettiler.,tarlayı sulamasına,sulamasına tarlayı,-,scrambling
Canlı teşvik müşterilerin şikayetlerini kaydettiğini iletti.,Canlı teşvik kaydettiğini müşterilerin şikayetlerini iletti.,müşterilerin şikayetlerini kaydettiğini,kaydettiğini müşterilerin şikayetlerini,-,scrambling
Öyle görünüyor ki kardeşimin anahtarları kaybettiğini anladık.,Öyle görünüyor ki kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
Yani çiftçilerin gerekli hazırlıkları tamamladığını söylediler.,Yani çiftçilerin tamamladığını gerekli hazırlıkları söylediler.,gerekli hazırlıkları tamamladığını,tamamladığını gerekli hazırlıkları,-,scrambling
Müdür kızının önemli evrakları şifrelediğini öğrendik.,Müdür kızının şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Çiftçilerin tarlayı sulamasına zarardım ettiler.,Çiftçilerin sulamasına tarlayı zarardım ettiler.,tarlayı sulamasına,sulamasına tarlayı,-,scrambling
Şu halde görevlinin evrakları kaybettiğini öğrendik.,Şu halde görevlinin kaybettiğini evrakları öğrendik.,evrakları kaybettiğini,kaybettiğini evrakları,-,scrambling
Polislerin şüphelinin izini sürdüğünü basına açıkladı.,Polislerin sürdüğünü şüphelinin izini basına açıkladı.,şüphelinin izini sürdüğünü,sürdüğünü şüphelinin izini,-,scrambling
Teknisyenin arızayı giderdiğini müjdeledi.,Teknisyenin giderdiğini arızayı müjdeledi.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Seni dışarıya çıkmaya taciz etmiş sonunda.,Seni çıkmaya dışarıya taciz etmiş sonunda.,dışarıya çıkmaya,çıkmaya dışarıya,-,scrambling
O halde i̇şçilerin duvarı örmesini izledik.,O halde i̇şçilerin örmesini duvarı izledik.,duvarı örmesini,örmesini duvarı,-,scrambling  
İşçilerin greve çıkacağını bilgi verdi.,İşçilerin çıkacağını greve bilgi verdi.,greve çıkacağını,çıkacağını greve,-,scrambling
Görünüşe göre i̇şçilerin bahçedeki ağacı budamasını izlediler.,Görünüşe göre i̇şçilerin budamasını bahçedeki ağacı izlediler.,bahçedeki ağacı budamasını,budamasını bahçedeki ağacı,-,scrambling
Anlaşılan yazarın yeni romanını bitirdiğini söyledi.,Anlaşılan yazarın bitirdiğini yeni romanını söyledi.,yeni romanını bitirdiğini,bitirdiğini yeni romanını,-,scrambling
Çocuklar bayramın gelmesini merakla bekliyor.,Çocuklar gelmesini bayramın merakla bekliyor.,bayramın gelmesini,gelmesini bayramın,-,scrambling
Görünüşe göre çocukların topu kaçırdığını gördük.,Görünüşe göre çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Yani hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Yani hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Öğretmenin sınav sonuçlarını açıkladığını haber verdi.,Öğretmenin açıkladığını sınav sonuçlarını haber verdi.,sınav sonuçlarını açıkladığını,açıkladığını sınav sonuçlarını,-,scrambling
Belli ki küçük kızın şarkıyı yanlış söylemesine güldü.,Belli ki küçük kızın yanlış söylemesine şarkıyı güldü.,şarkıyı yanlış söylemesine,yanlış söylemesine şarkıyı,-,scrambling
Anlaşılıyor ki kapıya gelen işportacının kendisini dolandırıldığını sonradan anladı.,Anlaşılıyor ki kapıya gelen işportacının dolandırıldığını kendisini sonradan anladı.,kendisini dolandırıldığını,dolandırıldığını kendisini,-,scrambling
Öyle görünüyor ki küçük kızın şarkıyı yanlış söylemesine güldü.,Öyle görünüyor ki küçük kızın yanlış söylemesine şarkıyı güldü.,şarkıyı yanlış söylemesine,yanlış söylemesine şarkıyı,-,scrambling
Anlaşılıyor ki çocukların duvarı boyadığını gördüm.,Anlaşılıyor ki çocukların boyadığını duvarı gördüm.,duvarı boyadığını,boyadığını duvarı,-,scrambling
Garsonun siparişi yanlış getirdiğini engel ettik.,Garsonun yanlış getirdiğini siparişi engel ettik.,siparişi yanlış getirdiğini,yanlış getirdiğini siparişi,-,scrambling
Öyle görünüyor ki teknisyenlerin fabrikadaki arızayı giderdiğini bildirdiler.,Öyle görünüyor ki teknisyenlerin giderdiğini fabrikadaki arızayı bildirdiler.,fabrikadaki arızayı giderdiğini,giderdiğini fabrikadaki arızayı,-,scrambling
Öyle görünüyor ki kardeşimin bisikleti tamir ettiğini biliyorum.,Öyle görünüyor ki kardeşimin tamir ettiğini bisikleti biliyorum.,bisikleti tamir ettiğini,tamir ettiğini bisikleti,-,scrambling
Evde defterini unuttuğunu ihbar ettim.,Evde unuttuğunu defterini ihbar ettim.,defterini unuttuğunu,unuttuğunu defterini,-,scrambling
Yöneticinin kararı ertelediğini ilan etti.,Yöneticinin ertelediğini kararı ilan etti.,kararı ertelediğini,ertelediğini kararı,-,scrambling
Kızım oyuncağını bozmasına üzüldü.,Kızım bozmasına oyuncağını üzüldü.,oyuncağını bozmasına,bozmasına oyuncağını,-,scrambling  
Her sabah aynı servisinden ekmek aldığını söyledi.,Her sabah aynı servisinden aldığını ekmek söyledi.,ekmek aldığını,aldığını ekmek,-,scrambling
Kaptanın rotayı değiştirdiğini anons etti.,Kaptanın değiştirdiğini rotayı anons etti.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Komşumuzun çitleri boyadığını uygun ettim.,Komşumuzun boyadığını çitleri uygun ettim.,çitleri boyadığını,boyadığını çitleri,-,scrambling
Belli ki mimarın projeyi değiştirdiğini öğrendik.,Belli ki mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
O halde yöneticinin kararı ertelettiğini duyurdu.,O halde yöneticinin ertelettiğini kararı duyurdu.,kararı ertelettiğini,ertelettiğini kararı,-,scrambling
Mimarın proje için gerekli izinleri aldığını öğrendik.,Mimarın aldığını proje için gerekli izinleri öğrendik.,proje için gerekli izinleri aldığını,aldığını proje için gerekli izinleri,-,scrambling
Öyle görünüyor ki hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,Öyle görünüyor ki hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Anlaşılan küçük kızın şarkıyı yanlış söylemesine güldü.,Anlaşılan küçük kızın yanlış söylemesine şarkıyı güldü.,şarkıyı yanlış söylemesine,yanlış söylemesine şarkıyı,-,scrambling
Müdür temsilcisinin önemli evrakları şifrelediğini öğrendik.,Müdür temsilcisinin şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Demek ki köpeğin komşunun bahçesini kazdığını gördüm.,Demek ki köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Arkadaşımın arabasını sattığını öğrendim.,Arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
Komşumuzun çitleri boyadığını engel ettim.,Komşumuzun boyadığını çitleri engel ettim.,çitleri boyadığını,boyadığını çitleri,-,scrambling
Görünüşe göre teknisyenin arızayı giderdiğini açıkladı.,Görünüşe göre teknisyenin giderdiğini arızayı açıkladı.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Çocuklar bayramın gelmesini sabırla bekliyor.,Çocuklar gelmesini bayramın sabırla bekliyor.,bayramın gelmesini,gelmesini bayramın,-,scrambling
Anlaşılan ufaklığın ödevlerini bitirmesine sevindim.,Anlaşılan ufaklığın bitirmesine ödevlerini sevindim.,ödevlerini bitirmesine,bitirmesine ödevlerini,-,scrambling  
Belli ki otelde çarşafların değiştirildiğine emin olamadık.,Belli ki otelde değiştirildiğine çarşafların emin olamadık.,çarşafların değiştirildiğine,değiştirildiğine çarşafların,-,scrambling
Müdür vekilinin evrakları imzaladığını duydum.,Müdür vekilinin imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Polislerin şüphelinin izini sürdüğünü yayına açıkladı.,Polislerin sürdüğünü şüphelinin izini yayına açıkladı.,şüphelinin izini sürdüğünü,sürdüğünü şüphelinin izini,-,scrambling
Demek ki çocuğun bardağı kırdığını kimse görmedi.,Demek ki çocuğun kırdığını bardağı kimse görmedi.,bardağı kırdığını,kırdığını bardağı,-,scrambling  
Belli ki doktorun hastayı muayene ettiğini duydum.,Belli ki doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Otelde çarşafların değiştirildiğine emin olamadık.,Otelde değiştirildiğine çarşafların emin olamadık.,çarşafların değiştirildiğine,değiştirildiğine çarşafların,-,scrambling
Öyle görünüyor ki çocukların topu kaçırdığını gördük.,Öyle görünüyor ki çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Görünüşe göre hizmetlinin odasını topladığını söyledi.,Görünüşe göre hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Yani yolcuların valizlerini kaybettiğini duyurdu.,Yani yolcuların kaybettiğini valizlerini duyurdu.,valizlerini kaybettiğini,kaybettiğini valizlerini,-,scrambling  
Garsonun siparişleri karıştırdığını engel ettiler.,Garsonun karıştırdığını siparişleri engel ettiler.,siparişleri karıştırdığını,karıştırdığını siparişleri,-,scrambling
Okulun önünde hayvanların karnelerini almasını bekliyoruz.,Okulun önünde hayvanların almasını karnelerini bekliyoruz.,karnelerini almasını,almasını karnelerini,-,scrambling
Şu halde teknisyenlerin sistemi yenilediğini açıkladılar.,Şu halde teknisyenlerin yenilediğini sistemi açıkladılar.,sistemi yenilediğini,yenilediğini sistemi,-,scrambling
İşçilerin greve çıkacağını yorum verdi.,İşçilerin çıkacağını greve yorum verdi.,greve çıkacağını,çıkacağını greve,-,scrambling
Müdür kızının evrakları imzaladığını duydum.,Müdür kızının imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Kaptanın rotayı değiştirdiğini panik etti.,Kaptanın değiştirdiğini rotayı panik etti.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Müdür yardımcısının önemli evrakları şifrelediğini öğrendik.,Müdür yardımcısının şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Kapıya gelen malcının kendisini dolandırıldığını sonradan anladı.,Kapıya gelen malcının dolandırıldığını kendisini sonradan anladı.,kendisini dolandırıldığını,dolandırıldığını kendisini,-,scrambling
Çocuğun köpeğini sevmesine itirazın verdi.,Çocuğun sevmesine köpeğini itirazın verdi.,köpeğini sevmesine,sevmesine köpeğini,-,scrambling  
Çocuğun camı kırdığını ada görmedi.,Çocuğun kırdığını camı ada görmedi.,camı kırdığını,kırdığını camı,-,scrambling  
Patronu arayıp bacağını kırdığını yorum verdi.,Patronu arayıp kırdığını bacağını yorum verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Kardeşimin bisikleti çaldığını ikrar etti.,Kardeşimin çaldığını bisikleti ikrar etti.,bisikleti çaldığını,çaldığını bisikleti,-,scrambling  
Kapıya gelen işportacının kendisini dolandırıldığını sonradan anladı.,Kapıya gelen işportacının dolandırıldığını kendisini sonradan anladı.,kendisini dolandırıldığını,dolandırıldığını kendisini,-,scrambling
Görünüşe göre mimarın proje detaylarını değiştirdiğini öğrendik.,Görünüşe göre mimarın değiştirdiğini proje detaylarını öğrendik.,proje detaylarını değiştirdiğini,değiştirdiğini proje detaylarını,-,scrambling
