good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Ev ortağının dairenin temiz olduğunu belirtti.,Ev ortağının dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Yönetimin alınan faaliyetleri gözden geçirmesini talep ettik.,Yönetimin alınan faaliyetleri gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Belli ki önerinin herkes tarafından desteklendiğini biliyorum.,Belli ki önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Demek ki sunumun oldukça başarılı geçtiğini herkes kabul etti.,Demek ki sunumun oldukça başarılı geçmesini herkes kabul etti.,geçtiğini,geçmesini,kabul etti,nominalization
Anlaşılıyor ki söylediklerimizin yanlış anlaşıldığını fark ettik.,Anlaşılıyor ki söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Yönetimin bütçeyi dikkatlice incelemesini talep ettik.,Yönetimin bütçeyi dikkatlice incelediğini talep ettik.,incelemesini,incelediğini,talep ettik,nominalization
Şu halde şirketin çalışanlara ek ödeme yapmasını talep ettik.,Şu halde şirketin çalışanlara ek ödeme yaptığını talep ettik.,yapmasını,yaptığını,talep ettik,nominalization
Onun bu işi başardığına inanıyorum.,Onun bu işi başarmasına inanıyorum.,başardığına,başarmasına,inanıyorum,nominalization
Öyle görünüyor ki kitapları zamanında teslim ettiğini iddia etti.,Öyle görünüyor ki kitapları zamanında teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
Anlaşılan misafirlerin etkinliğe katılmasını özellikle rica ettiler.,Anlaşılan misafirlerin etkinliğe katıldığını özellikle rica ettiler.,katılmasını,katıldığını,rica ettiler,nominalization
Yeni ürünün piyasaya sürülmesini heyecanla bekliyoruz.,Yeni ürünün piyasaya sürüldüğünü heyecanla bekliyoruz.,sürülmesini,sürüldüğünü,bekliyoruz,nominalization
Konunun ayrıntılı bir şekilde tartışılmasını öneriyorum.,Konunun ayrıntılı bir şekilde tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Görünüşe göre çalışmalarının sonunda başarılı olduğunu belirtti.,Görünüşe göre çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Onun bu eğitimi başardığına inanıyorum.,Onun bu eğitimi başarmasına inanıyorum.,başardığına,başarmasına,inanıyorum,nominalization
Yeni olayların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.,Yeni olayların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.,değiştirdiğini,değiştirmesini,kestiremiyoruz,nominalization
Kitapları zamanında teslim ettiğini iddia etti.,Kitapları zamanında teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
Onun her say dürüst olduğunu biliyorum.,Onun her say dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Hoca stajı bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca stajı bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Şu halde kardeşinin bu kadar sorumsuz davranmasına epey kızdı.,Şu halde kardeşinin bu kadar sorumsuz davrandığına epey kızdı.,davranmasına,davrandığına,kızdı,nominalization
Belli ki kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,Belli ki kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Meyvelerin erken olgunlaşmasına sıcak zamanlar sebep oldu.,Meyvelerin erken olgunlaştığına sıcak zamanlar sebep oldu.,olgunlaşmasına,olgunlaştığına,sebep oldu,nominalization
Kendisinin de bu yollardan geçtiğini bize her fırsatta hatırlatır.,Kendisinin de bu yollardan geçmesini bize her fırsatta hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Öğrencilerin imtihana hazır olduğunu düşünüyoruz.,Öğrencilerin imtihana hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Duygusal manipülasyon yakının kendi akıl sağlığını sorgulamasına bile yol açabilir.,Duygusal manipülasyon yakının kendi akıl sağlığını sorguladığına bile yol açabilir.,sorgulamasına,sorguladığına,yol açabilir,nominalization
Polisler yakındakilerin olay yerine yaklaşmasını bile engellemiş.,Polisler yakındakilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Şu halde onun her zaman dürüst olduğunu biliyorum.,Şu halde onun her zaman dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Çocukların yerde oynamasını uzaktan izledik.,Çocukların yerde oynadığını uzaktan izledik.,oynamasını,oynadığını,izledik,nominalization
Görünüşe göre önerinin herkes tarafından desteklendiğini biliyorum.,Görünüşe göre önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Anlaşılıyor ki doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.,Anlaşılıyor ki doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.,ilgilenmesini,ilgilendiğini,bekliyoruz,nominalization
Şu halde evini kesinlikle satmadığını zaten biliyorum.,Şu halde evini kesinlikle satmamasını zaten biliyorum.,satmadığını,satmamasını,biliyorum,nominalization
Anlaşılıyor ki olayın aslında nasıl geliştiğini anlatıyorlar.,Anlaşılıyor ki olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
Cüzdanını arabada unuttuğunu iş işten geçince fark etti.,Cüzdanını arabada unutmasını iş işten geçince fark etti.,unuttuğunu,unutmasını,fark etti,nominalization
Projeye yeni bir boyut kazandırılmasına ekip temsilciyi çok önem verdi.,Projeye yeni bir boyut kazandırıldığına ekip temsilciyi çok önem verdi.,kazandırılmasına,kazandırıldığına,önem verdi,nominalization
Bu seçimin Türkiye için tarihi destek taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi destek taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Teknik ekibin hatanı hemencecik çözmesine hepimiz şaşırdık.,Teknik ekibin hatanı hemencecik çözdüğüne hepimiz şaşırdık.,çözmesine,çözdüğüne,şaşırdık,nominalization
Otelde giysilerin değiştirildiğine bile emin olamadık.,Otelde giysilerin değiştirilmesine bile emin olamadık.,değiştirildiğine,değiştirilmesine,emin olamadık,nominalization
Yeni sistemlerin herkesi bağladığını belirtti.,Yeni sistemlerin herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Kanunların uygulanmamasına diğerler tepki gösterdi.,Kanunların uygulanmadığına diğerler tepki gösterdi.,uygulanmamasına,uygulanmadığına,tepki gösterdi,nominalization
Konunun ayrıntılı bir renkte tartışılmasını öneriyorum.,Konunun ayrıntılı bir renkte tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Katılımcıların geri bilgim vermesini önemsiyoruz.,Katılımcıların geri bilgim verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
Toplantının geç yerlere kadar sürmesine katılımcılar itiraz etti.,Toplantının geç yerlere kadar sürdüğüne katılımcılar itiraz etti.,sürmesine,sürdüğüne,itiraz etti,nominalization
Takımın maça odaklanmasını istiyoruz.,Takımın maça odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Mesai bitmeden arayıp sununun zamanında teslim edildiğine emin oldu.,Mesai bitmeden arayıp sununun zamanında teslim edilmesine emin oldu.,edildiğine,edilmesine,emin oldu,nominalization
Saatlerin geri alınmasına hemen adapte olduk.,Saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Ev malikinin dairenin temiz olduğunu belirtti.,Ev malikinin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Cüzdanını cepte unuttuğunu iş işten geçince fark etti.,Cüzdanını cepte unutmasını iş işten geçince fark etti.,unuttuğunu,unutmasını,fark etti,nominalization
Yeni hakların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.,Yeni hakların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.,değiştirdiğini,değiştirmesini,kestiremiyoruz,nominalization
Teknik ekibin sorununu hemencecik çözmesine hepimiz şaşırdık.,Teknik ekibin sorununu hemencecik çözdüğüne hepimiz şaşırdık.,çözmesine,çözdüğüne,şaşırdık,nominalization
Öyle görünüyor ki tartışmanın daha fazla uzamasını istemiyoruz.,Öyle görünüyor ki tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Yeni kitapların herkes tarafından kabul edilmesini bekliyoruz.,Yeni kitapların herkes tarafından kabul edildiğini bekliyoruz.,edilmesini,edildiğini,bekliyoruz,nominalization
İstediğimiz şeyler için var yetkimizle çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var yetkimizle çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Doktorun hastalarla daha fazla ilgilenmesini bekliyoruz.,Doktorun hastalarla daha fazla ilgilendiğini bekliyoruz.,ilgilenmesini,ilgilendiğini,bekliyoruz,nominalization
Yeni hareketlerin işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.,Yeni hareketlerin işleyişi nasıl değiştirmesini henüz kestiremiyoruz.,değiştirdiğini,değiştirmesini,kestiremiyoruz,nominalization
Doktorun kadınlarla daha fazla ilgilenmesini bekliyoruz.,Doktorun kadınlarla daha fazla ilgilendiğini bekliyoruz.,ilgilenmesini,ilgilendiğini,bekliyoruz,nominalization
O halde yaptığının doğru olmadığını içten içe biliyor.,O halde yaptığının doğru olmasını içten içe biliyor.,olmadığını,olmasını,biliyor,nominalization
Şu halde moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.,Şu halde moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.,söz almasına,söz aldığına,fırsat vermedi,nominalization
Yeni kararların işleyişi nasıl değiştirdiğini henüz kestiremiyoruz.,Yeni kararların işleyişi nasıl değiştirmesini henüz kestiremiyoruz.,değiştirdiğini,değiştirmesini,kestiremiyoruz,nominalization
Projeye büyük teşvik sağladığını belirtti.,Projeye büyük teşvik sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
Benim ona tedaviydim ettiğimi bilmiyor.,Benim ona tedaviydim etmemi bilmiyor,ettiğimi,etmemi,bilmiyor,nominalization
Ev vekilinin dairenin temiz olduğunu belirtti.,Ev vekilinin dairenin temiz olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Müşterilerin mallarını zamanında almasını sağlıyoruz.,Müşterilerin mallarını zamanında aldığını sağlıyoruz.,almasını,aldığını,sağlıyoruz,nominalization
Yeni kuralın uygulanmasını herkes destekledi.,Yeni kuralın uygulandığını herkes destekledi.,uygulanmasını,uygulandığını,destekledi,nominalization
Ürünün piyasada büyük ilgi gördüğünü ifade etti.,Ürünün piyasada büyük ilgi görmesini ifade etti.,gördüğünü,görmesini,ifade etti,nominalization
Demek ki moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.,Demek ki moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.,söz almasına,söz aldığına,fırsat vermedi,nominalization
Bu bilginin yeterince tartışıldığını düşünüyorum.,Bu bilginin yeterince tartışılmasını düşünüyorum.,tartışıldığını,tartışılmasını,düşünüyorum,nominalization
Yeni maddenin uygulanmasını herkes destekledi.,Yeni maddenin uygulandığını herkes destekledi.,uygulanmasını,uygulandığını,destekledi,nominalization
Yönetimin alınan yetkileri gözden geçirmesini talep ettik.,Yönetimin alınan yetkileri gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Konunun yeterince açık olduğunu düşünüyorum.,Konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Misafirlerin restorandan memnun ayrıldığını öğrendik.,Misafirlerin restorandan memnun ayrılmasını öğrendik.,ayrıldığını,ayrılmasını,öğrendik,nominalization
Katılımcıların geri bildirim vermesini önemsiyoruz.,Katılımcıların geri bildirim verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
O halde komitenin önerilen değişiklikleri onaylamasını bekliyorduk.,O halde komitenin önerilen değişiklikleri onayladığını bekliyorduk.,onaylamasını,onayladığını,bekliyorduk,nominalization
Senin bu kararı desteklemeni bekliyordum.,Senin bu kararı desteklediğini bekliyordum.,desteklemeni,desteklediğini,bekliyordum,nominalization
Demek ki önerinin herkes tarafından desteklendiğini biliyorum.,Demek ki önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Anlaşılan çatal bıçakların düzgün yerleştirilmesine ayrıca özen gösterirdi.,Anlaşılan çatal bıçakların düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Kiralık tersin dün satıldığını yeni öğrendim.,Kiralık tersin dün satılmasını yeni öğrendim.,satıldığını,satılmasını,öğrendim,nominalization
Havayolu ailenin uçuşların güvenli olduğunu belirtti.,Havayolu ailenin uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Senin bu yetkiyi desteklemeni bekliyordum.,Senin bu yetkiyi desteklediğini bekliyordum.,desteklemeni,desteklediğini,bekliyordum,nominalization
Şu halde arkadaşının ona yalan söylediğini öğrenmiş.,Şu halde arkadaşının ona yalan söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Havanın birden soğumasına şey hazırlıklı değildi.,Havanın birden soğuduğuna şey hazırlıklı değildi.,soğumasına,soğuduğuna,hazırlıklı değildi,nominalization
Kiralık arabanın dün satıldığını yeni öğrendim.,Kiralık arabanın dün satılmasını yeni öğrendim.,satıldığını,satılmasını,öğrendim,nominalization
Takımın maça odaklanmasını istiyoruz.,Takımın maça odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Önerinin herkes tarafından desteklendiğini biliyorum.,Önerinin herkes tarafından desteklenmesini biliyorum.,desteklendiğini,desteklenmesini,biliyorum,nominalization
Görünüşe göre bu durumu kabullendiğini sanıyorum.,Görünüşe göre bu durumu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Konunun ayrıntılı bir sekilde tartışılmasını öneriyorum.,Konunun ayrıntılı bir sekilde tartışıldığını öneriyorum.,tartışılmasını,tartışıldığını,öneriyorum,nominalization
Annesiyle ne kadar gurur duyduğundan hep bahsederdi.,Annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Yeni yasanın uygulanmasını herkes destekledi.,Yeni yasanın uygulandığını herkes destekledi.,uygulanmasını,uygulandığını,destekledi,nominalization
Görünüşe göre trafik kurallarına uyulması gerektiğini düşünüyorum.,Görünüşe göre trafik kurallarına uyulması gerekmesini düşünüyorum.,gerektiğini,gerekmesini,düşünüyorum,nominalization
